ref,citation_0,citation_1,citation_2,citation_3,citation_4,citation_5,citation_6,citation_7,citation_8,citation_9,citation_10,citation_11,citation_12,citation_13,citation_14,citation_15,citation_16,citation_17,citation_18,citation_19,citation_20,citation_21,citation_22,citation_23,citation_24,citation_25,citation_26,citation_27,citation_28
reference_163,3.6578446418427206,3.356254917017613,3.4252736176607943,3.4690459071711226,3.2722117252556866,3.6413223901871925,3.644251273813786,3.347188148604356,3.7082377035721823,3.434982805736305,3.698367244079927,3.472856473836914,3.460195878613797,3.5987864021471956,3.764213945574263,3.2680215715120258,3.603581943297235,3.669785517877424,3.2680215715120258,3.6289280596413804,3.415469568035856,3.671169861706614,3.3548832095250316,3.4554402128629653,3.702309660830533,3.6480520328240726,3.493162053124228,3.4387780970004367,3.758793313487493
reference_164,3.4587426180701226,3.184624080276273,3.1154649008924724,3.0255328964703083,3.174380348136096,3.4488431727862356,3.4508992384943964,3.1345791834880115,3.4491871650242802,3.3061002897809137,3.595319122708661,3.3871736216180324,3.1763401989868285,3.5130059896438013,3.5867138457691445,3.0831250373241006,3.4263236948221922,3.4415592934078236,3.0831250373241006,3.439967159428619,3.301965610690713,3.643139281657599,3.3460109910312887,3.408089280443378,3.528249998531677,3.437184975643062,3.3106469062989947,3.119537184348285,3.553730450791909
reference_165,3.4535741954106296,3.2045263894284477,3.0971418112300375,3.031889037551522,3.1657772002502953,3.441849698519707,3.4598475862478257,3.1306645511204003,3.4412272767009733,3.2946155069430896,3.601025333326263,3.370933012196779,3.17749872199595,3.515986377088806,3.5960920480475793,3.0950148076454997,3.434303020727992,3.4305581285836055,3.0950148076454997,3.432274119107474,3.307477637545824,3.637785725058839,3.3431168248432876,3.4044288905091915,3.5325585495810463,3.437871827772522,3.3097296458330154,3.1106863414274453,3.5569278903601536
reference_166,3.1473351712438165,3.5358606680541764,3.6941953117013293,3.725641004379153,3.7459780812275913,3.7907207410477404,3.937378760783631,3.675873297757774,3.974136003891157,3.8622738274093877,3.982318818249618,3.937409006350832,3.738240963289979,3.971429545335977,4.031245542926934,3.6386074799261054,3.912716983247856,3.63024734047471,3.6386074799261054,3.7260246550500007,3.8221441301041077,4.062960470733042,3.76328341653369,3.4845416090461945,3.890453116339714,3.814608909746682,3.442819323967478,3.6986142128834607,3.967404719578133
reference_167,3.1861992700343627,3.3327330675551714,3.5674222869733243,3.4656485516710287,3.483053327717529,2.7358294914656645,3.6255446891021723,3.3038749993720056,3.766669955288316,3.6224519575960583,3.4774610786940103,3.750542222438407,3.1315329169726263,3.3969794425394677,3.4402364362734894,3.3331002244697574,3.3545320027173644,3.2180881605389233,3.3331002244697574,3.3063468524890935,3.2868976027928354,3.4840168047465996,3.7102937922710666,3.0018549633226903,3.3484925730775394,3.6085594904564866,3.3459155741097932,3.433770264977122,3.7929510793171644
reference_168,3.582850653096777,3.0292140969370056,3.4461221096549606,3.452080021551192,3.3601985993475787,3.377662378998399,3.7034329664892915,3.273261098909855,3.6877756178144216,3.5973927897441453,3.6220115250658482,3.7337633974975346,3.244450436923027,3.0642238006616473,3.636947840598231,3.3301257265831232,3.4191059712796212,3.6264848285531377,3.3301257265831232,3.5649008860064444,3.3042286977006197,3.5150298118300745,3.4470516759418843,3.4698683609189196,3.6968805245482206,3.4416952123246793,3.344649344612539,3.454153773769021,3.6412794867532203
reference_169,2.7998300415762203,3.1189755497955045,3.431655764151998,3.334695964513302,2.9913115352720734,2.9807520683527886,3.653910692388535,3.2294369636746345,3.6211962753803375,3.4837946243727815,3.6771743115593063,3.640709726017058,3.279380278742462,3.5835774615374736,3.64917873461251,3.4270977472457886,3.505235896134317,3.300019507465972,3.4270977472457886,3.5714406092749074,3.539885266448319,3.7402284023821966,3.2757068895609973,3.366020935891158,3.4262873764920285,3.151656223863459,2.642075409971952,3.384586893408239,3.2636826178547915
reference_170,3.23882998653294,3.457183748832424,3.42856515173366,2.7173280506770134,2.919020485961988,3.485562043580425,3.6498143601991657,3.168588551218629,3.59408894506588,3.538557342232653,3.7593130087709596,3.6525620954023124,3.376841908231676,3.680253677575451,3.4362193217456944,2.9151896750761273,3.6456284218638544,3.418055583458583,2.9151896750761273,3.6653395782680755,3.593703899591446,3.786067389123635,3.716597780739999,3.6384684321831755,3.3910570917520375,3.6911128230758665,3.427017885537791,2.5900611172008636,3.8044961863738087
reference_171,3.482697793371809,3.3949650454141884,3.2262090422506082,3.264393387276082,3.1594618920660786,3.5192269390192124,3.4842124491985573,3.0976173037709858,3.569585238450566,2.8377692805049284,3.3466232123445154,2.928139379910226,3.309057545489363,3.5928519544750057,3.347924032166314,3.2174543936275106,3.5553000795007192,3.306089915424153,3.2174543936275106,3.5712092239622533,3.4396525590421385,3.69202706768558,3.5032995249109335,3.468592878013144,3.5387437260710226,3.600556061872258,3.130474682954942,3.1910190288091242,3.6661803871358907
reference_172,3.5648135190845274,3.3867569667977766,3.341146311809604,3.349374627350092,3.230056449354745,3.4815865733354388,3.631293748615593,3.195972208403349,3.583831206256032,3.5012771809007712,3.6789076064433375,3.6102579570718114,3.2989497970180213,3.6435576490285375,3.6822419993904387,3.3206825085633693,3.556874915868401,3.2356980606341,3.3206825085633693,3.580719912579639,3.563718965176523,3.572013351624231,3.6306542387259007,3.487126095347044,3.680318339249372,3.6516254806451083,3.464967127017975,3.374420396965027,3.6961615783030064
reference_173,3.1015471339592615,3.433719586827776,3.3147199492992976,3.2194094528350354,3.3480932767645784,3.586911744496822,3.2017358969764715,3.231616281223357,3.5598570627479553,3.5890741165275513,3.374122930180867,3.618474858631754,3.3799541719866513,3.1725503474567622,3.7467630157805774,3.2190073278808597,3.585855539411509,3.6678632740516783,3.2190073278808597,3.5888222471869855,3.4924781948086023,3.4399942244737085,3.5113784658196447,3.4880613637202833,3.6499632132178172,3.648094314840603,3.4632819006592035,3.277658589799404,3.8047967444510804
reference_174,3.5623487807330987,3.293374378538206,3.2259824414407414,2.7599356858685016,3.2357114873716752,3.4868862630835538,3.6099899894854555,3.1854180537832977,3.4556903735624314,3.4980631030004776,3.736225320887772,3.602381944016838,3.3120766486553195,3.6454246990610324,3.714131752448787,3.2728808839920758,3.5560028453548433,3.535547468378349,3.2728808839920758,3.5755503705638843,3.486676152549505,3.742951122439905,3.5353449676273345,3.5692789548271016,3.635725686121938,3.546038294211578,3.432398906639814,3.070071153917622,3.6610782790137355
reference_175,3.166377063248711,3.7461799745055635,3.412578929383853,3.7110343672658206,3.006507294210381,3.616925306746602,3.8400464506737473,3.3991757785175443,3.825164072038412,3.638945407232868,3.674831781062373,3.2389679685888293,3.4076429214288,3.8257814512997474,3.8880321829871844,3.393428109657526,3.720866113304377,3.239324218765655,3.393428109657526,3.8076720320294597,3.52546344332695,3.8279632431439437,3.513608524376988,3.764385594461904,3.7492608592399,3.5013729122306585,3.5619840128245355,3.4198096664708855,3.765868743620945
reference_176,3.166353019229111,3.4426739173740435,3.495015376350907,3.612256402945233,3.5089308030188757,3.6045914042081604,3.6963142492820262,3.445301941573048,3.8268227213083272,3.6407916381432215,3.8044799718836955,3.742892629901505,3.55074825810299,3.7549203807115625,3.8017928339195546,3.395136221538592,3.7219186361449963,3.447652051103632,3.395136221538592,3.6873550152089183,3.6226672507190707,3.7313233583152883,3.621938095214582,3.669444299598377,3.819103319011348,3.7104655023927697,3.5242910041358,3.624528304053784,3.819411217826289
reference_177,3.7214579665815903,3.5955794185397103,3.4027773685872553,3.514378737353025,3.3062355205837957,3.6351728459742754,3.7982804624340574,3.350197561477131,3.682696338747867,3.5939136650283214,3.857276201871158,3.758423696015125,3.504750448953981,3.7922125465453083,3.891380164516144,3.4760673340709016,3.7671237426066146,3.6523258789380146,3.4760673340709016,3.6636008322712112,3.6881783293046824,3.8804141121470908,3.7836703466300836,3.7350532401281638,3.7183769195201744,3.7976457751217203,3.52044760547653,3.398886793510584,3.7062237022465987
reference_178,2.82131940136727,3.903520714707352,3.732623332500397,3.7352887693566084,3.7441238216231034,3.2655063230894803,4.055261108585644,3.655706171781421,3.974613253649092,3.8929057767179907,4.111076297279389,3.997037144631386,3.786943664817095,4.052199144039234,4.12518151976328,3.7248704174576996,3.976977211544156,3.5939270415418205,3.7248704174576996,4.0098977108972225,3.8917248872756955,4.11869321028159,3.791066096185088,3.993001957370819,3.9936068651298577,3.6581731516590357,3.5816558837018015,3.757724776302457,3.9089894803457663
reference_179,3.71144433657424,3.0378716335107376,3.385975948387874,3.313518396514127,3.2511120560250424,3.4500222284497184,3.7454564100243677,3.233005175349171,3.590156108517883,3.5544515075719887,3.7261570749303963,3.610829291970818,3.3739414516271555,3.3505646187998153,3.756795815484993,3.31467674057003,3.6332667463200874,3.5753401182714635,3.31467674057003,3.6318916247767015,3.53254959195853,3.654539007964446,3.675225075847534,3.4581293263658885,3.6966749779548747,3.7016831869154196,3.4340388775344866,3.342730591180936,3.826683346670367
reference_180,3.0221519735723192,3.3518206725613653,3.187278728852329,3.1617181727486328,3.07764579459276,2.9262007077615078,3.5781373969667776,3.0734534782852996,3.5199982330291624,3.3944342614882386,3.6347312136780032,3.4642898171558554,3.2663992974753517,3.4588980932515367,3.6578096104493993,3.1859826854775046,3.506376285271856,3.4568445311022415,3.1859826854775046,3.463059721202525,3.3894281149441086,3.6384457356895097,3.4452375644298505,3.525848030685369,3.5195657409145773,3.426428709022925,3.154737423256281,3.1362504555362802,3.566722186170818
reference_181,3.6371312457093854,3.4127119875970053,3.5258190404576832,3.547084264611696,3.3444844164764227,3.7130655403307293,3.65164900404972,3.47725650261,3.7967584760856528,3.58239301538848,3.7510021351740797,3.6149108886641925,3.531118427639901,3.6363703822729447,3.7935914742676475,3.349418446058478,3.6632122395941145,3.639655206781483,3.349418446058478,3.695288333490649,3.5173269493207293,3.7702975372497223,3.3807178221022594,3.529746972654839,3.7602348692665175,3.748281922883961,3.5937833094391083,3.5472155283426092,3.864508737418844
reference_182,3.4765712446088264,3.222731074738257,3.1155038639136845,3.0326526259088515,3.1660226337747237,3.4617346653378007,3.4500453927927017,3.147245409284473,3.4864783337650294,3.3161350647941945,3.608046633888662,3.404183679449558,3.189425772646755,3.519479561262031,3.6088112051691055,3.1065508002153037,3.4356287567590176,3.4559517167494502,3.1065508002153037,3.4700122066639927,3.3185044764474037,3.663071203934497,3.3489888285589218,3.4295300911766113,3.5528703828752004,3.4313206815873856,3.3338944871389864,3.1270209922072887,3.5604233977212836
reference_183,3.408456492400396,3.721193594355702,3.6362540980783895,3.6136155052996033,3.735619820465906,3.620279004255806,3.9406273986636733,3.683755193130504,3.960516268064414,3.869259727711385,3.9726741592007473,3.9141418973329833,3.674764023448053,3.8562064356164965,3.9399953245509525,3.6468891448093914,3.823686986456604,3.865079996513762,3.6468891448093914,3.8436574605488754,3.6981408741741606,3.9808546896439316,3.240324238666161,3.822516831181939,3.8576967668150455,3.2648635155429466,2.81135132321513,3.576325752967756,3.4202019907552357
reference_184,3.267078865184324,3.532136576393944,3.4655102964541245,3.5479690918799434,3.437817691643905,3.474769887767601,3.729160758797621,3.390678228770737,3.7642398217079673,3.611112917766447,3.6745740995011555,3.6884924275087436,3.3845027221074853,3.593380858728065,3.7051978555165643,3.384290019096867,3.5745316118479518,3.648190409702213,3.384290019096867,3.6315285962741144,3.5079716573669453,3.6783916974054374,3.1730367845919556,3.6630429565168563,3.7384629444201427,2.821985798380469,3.0256803925364375,3.5042998809456933,3.3146452563731965
reference_185,3.6803898593435282,3.6425165143472094,3.6200695086579855,3.544870810119556,3.49807069268833,3.2882775202350287,3.8705449062810326,3.5035822532724223,3.9192284002431896,3.769551381654033,3.871907321976996,3.8312654008861506,3.5537235580701845,3.5941506291212266,3.9140376613985364,3.5172958647523513,3.6944258240486,3.8075175310696525,3.5172958647523513,3.7763664684742184,3.6343645993261147,3.7787181611326837,3.5638111175786555,3.7867646788488023,3.865665883793165,3.487475864735932,3.585527535862619,3.550836704348111,3.815810831096964
reference_186,3.720276732573869,3.5611242872101267,3.326301301191843,3.406586832116842,3.492865238573498,3.552916594989896,3.7733957301302916,3.3226044451616406,3.5655122683527467,3.5615344898405903,3.7806842939690433,3.622897756791115,3.4391440324068068,3.797771609910591,3.746952699192763,3.4512303144454957,3.668351412266493,3.644118917767149,3.4512303144454957,3.625653840642096,3.525678975877762,3.7148021216785003,3.714380738344669,3.688869332823498,3.633975379354516,3.6740600223278284,3.5859387966578007,3.329302651878476,3.8517457994233633
reference_187,3.0152409915217326,3.600287491204765,3.668580307897397,3.609373758126916,3.7505245251737556,3.2462824017658267,3.9194282548319013,3.5751644124626942,3.8107586836934986,3.687170922018458,3.874877300727071,3.7791518635499877,3.618487906986679,3.896066067732697,3.9016990059378274,3.6656676715365717,3.7802987174909464,3.766822472986093,3.6656676715365717,3.8686004117187673,3.6940910940587806,3.9981134833113603,3.2658673893387666,3.5648611636211758,3.542320262501653,2.8363108559050043,2.700338731755308,3.6014878501320045,3.2942650484975666
reference_188,2.876789700143453,3.4141194922229503,3.271539353369444,3.296738441204357,3.286931003425838,3.515028707781482,3.657692334016228,3.2184845668979047,3.654303558568001,3.522476814504693,3.6694120649724664,3.560415131493187,3.2747939138778213,3.5797888592953457,3.722681805734471,3.160135426642513,3.527410481598759,3.2740619910253796,3.160135426642513,3.5240183481379317,3.3843070701408386,3.6862789198421133,3.3230477394161224,3.559065304654584,3.703625080475094,3.4326147902669906,3.3663946025550846,3.322706618445444,3.5710973044289402
reference_189,3.5965237070357965,3.282714836693168,3.4245993443076816,3.441074105830193,3.018144615601741,3.566181159500385,3.5089504641373153,3.2762275621631147,3.637293008529282,3.4342049353447885,3.6609782105856303,3.5321198924182893,3.2817380776636007,3.5604447476334076,3.6614691652333957,3.3095902396913774,3.504973735802651,3.3690273610259207,3.3095902396913774,3.5698365502111145,3.4447944442706113,3.6719696293828323,3.5197508341455466,3.256307397050771,3.582291255917379,3.6200938538443093,3.450390583144176,3.403104266280985,3.669454250027987
reference_190,3.6425940213456385,2.9463577606901383,3.278040751813143,3.3809277505255935,2.844707720991864,3.584255310966683,3.61542500790453,3.121923959716433,3.581580437173462,3.5311384549191698,3.7572714293138096,3.6501749143171547,3.349817910910499,3.6639816083875627,3.724976706908716,3.306528013752508,3.597618594684744,3.3914765430985874,3.306528013752508,3.202488356078377,3.5560816708822967,3.766989662501588,3.588622707046962,3.2033335416167144,3.4143866888510117,3.592993158537293,3.4787451786093713,3.3249660561296936,3.7150941032658777
reference_191,3.5250094329200765,3.4027406605126314,3.311106391439418,3.184200927630663,3.2279843851540035,3.5720147375857834,3.557245497904969,3.207957110112816,3.5066105498053552,3.4824989998031253,3.639888419236421,3.5220919678287506,3.3473590199428798,3.5674225750915984,3.7180346515774043,3.2179575013360977,3.57624952151382,3.585576710323218,3.2179575013360977,3.5359856313784688,3.4941386617040635,3.6494973405493534,3.4564092691426276,3.4672792414318847,3.595297178056431,3.609736416966629,3.384524448701024,3.201034358481765,3.634341958840292
reference_192,3.3895804920268353,3.437910778165434,3.761878625509096,3.78393035349891,3.257129290748172,3.7971076426146877,3.864768893378565,3.659503330591139,3.8911181188288033,3.3666060431590257,3.5432776887418345,3.4833889643679905,3.4450605461372286,3.114234392792558,3.5037295642967696,3.020279149205238,3.4257234077662595,3.5894335865999096,3.020279149205238,3.0785688623667493,3.385175795852258,3.908317871656412,3.4357597466171033,3.312341885076629,3.882669499607603,3.925912433541791,3.687940162061253,3.6663146675015352,3.9123174410479615
reference_193,3.7898059499865497,3.0605236798101196,3.4331282031189296,3.269914175029679,3.466215112555952,3.728236777112865,3.800831234977147,3.318356182104222,3.639893366025564,3.423206598638912,3.77456126218954,3.4055536083295075,3.516629090622633,3.79709059371372,3.7842529549631485,3.387066715889023,3.729668056002597,3.6866117298184116,3.387066715889023,3.3524145024600105,3.6238130344306416,3.896010494045123,3.6828138348949877,3.0968600749767345,3.210732288181015,3.715840185377361,3.1523177980568273,3.3300240694826773,3.7009893646098497
reference_194,3.7438923483368933,3.6781433199417264,3.673930689173699,3.6112152170842275,3.5771413117209323,3.7074391611476556,3.8689539194268883,3.5711753708434575,3.7793140648110697,3.7338335467780017,3.882648007885893,3.8120115867665643,3.554302476959272,3.8472838967122382,3.933158356000809,3.5537347683478018,3.756243691981747,3.4501104332508548,3.5537347683478018,3.6752984386253464,3.7696390567347784,3.8804188976928025,3.849469042922661,3.4021064934380827,3.7876227891159138,3.8974809807818667,3.673161011776251,3.6080770075565485,3.9339428195809996
reference_195,3.7513945745306794,3.637472950381442,3.474514881919416,3.4997796388515137,3.540139590173714,3.711394708955531,3.8430875431346423,3.367675209765401,3.678602949552596,3.625596294061848,3.816996611943823,3.7720193560500315,3.488179047360304,3.8824816989156403,3.8482540630936475,3.481013320304197,3.7340998510844488,3.2424839383970454,3.481013320304197,3.676032961873365,3.7153079348295344,3.8404346278731865,3.8393231621930437,3.7485355504776616,3.7424029481780923,3.832654324741657,3.5326269707982303,3.4123432164781318,3.894006189116306
reference_196,5.146630521564191,5.022385219988149,5.006125133764981,4.877036352873088,4.858718717000073,5.100490564035296,5.0308680543082245,4.992859919595003,5.101305636502647,5.0488367840095565,5.137542872667144,5.0406276659172775,4.999458117295504,5.092585945182095,5.212559532863775,4.841170090723157,5.115567480167389,5.130512480862661,4.841170090723157,5.102475100038089,4.977925947685718,5.131397304798661,4.828484893429875,4.585420407415227,5.123548184822485,5.155227253918648,5.011768996919692,4.906086673636437,5.191190163929035
reference_197,3.6873794372837807,3.4925835481990886,3.319235059162408,3.386218893950939,3.3016286687330823,3.5631655998265743,3.7660151910678867,3.1759311138591766,3.6255892761281014,3.513001523198193,3.71762181738426,3.6024390073714256,3.3529577842490674,3.6579529474796995,3.7615542706765535,3.3458568067195413,3.617423019093096,3.5975171156907555,3.3458568067195413,3.5984513912547036,3.5483782737407683,3.627814592907583,3.6282764143277406,3.609244954180808,3.704085639980365,3.622786613979149,3.414620630376518,3.3426459712421894,3.204156730807524
reference_198,3.772423341748473,3.612130630596368,3.7124717530905342,3.267194702198507,3.610307569905746,3.227737164003713,3.934284624672229,3.545845309924688,3.90003737642917,3.826314581390026,3.967266642284435,3.9512153106840335,3.645183737835669,3.9277166384708426,3.905933054758741,3.5918301337391956,3.94208502439609,3.694918127730428,3.5918301337391956,3.891507237684433,3.8892341277308056,4.028319601200651,3.9285192987330064,3.9344250876582603,3.9158141813646115,3.8833310937349457,3.7797887486996466,3.2265458316878224,4.012101489747962
reference_199,3.6153013673810808,3.429260481942101,3.3210489612123433,3.415994332527638,3.2337935427244817,3.4794140646210914,3.66523516574049,3.34083716948284,3.6370343852839477,3.058468858161867,3.479657717410924,3.325059934539318,3.344694960821629,3.6877882877482735,3.7161770106425434,3.253800328925324,3.629503332262016,3.3313833512226525,3.253800328925324,3.5046157590764726,3.4758168889682297,3.7018394028935515,3.529054830201722,3.4155801310435963,3.603225932818833,3.618211757146883,3.4714213208977704,3.3178144999946597,3.8003031483990912
reference_200,4.281598184201336,4.153527744056078,4.07174384920387,4.093343516741276,4.058367119899301,4.245547458569944,4.305804221357537,3.9675811379785535,4.274262025286245,4.243974042609353,4.372764624883051,4.317670655097961,4.102460803397894,4.337699911928428,4.434293785379345,4.075600319295823,4.321943129007876,3.9873380494214192,4.075600319295823,4.196604673865718,4.267671117332339,4.344861447910053,4.341990302312135,4.209480915660244,4.294020353574553,4.300609799060726,4.208185356200456,4.012691458013773,4.303755529699452
reference_201,3.5710696005365663,2.8371409376068906,3.217952314393987,3.272924749266913,3.314628292411931,3.522936750424357,3.627167525179822,3.1429728886281105,3.538194002218378,3.3156344488193574,3.6211237721830205,3.3917176345303233,3.3680896320066176,3.6623376271485486,3.6557714668619483,3.1550810192735685,3.630243795673829,3.5170361362461398,3.1550810192735685,3.153338122127034,3.477506513113172,3.6584146829948625,3.505015338579089,2.955763863637976,3.0988993730696737,3.583005640543569,2.9461222921771086,3.230473112338579,3.6657312049417707
reference_202,3.44788350780243,3.2782344422459193,3.556327340965166,3.580509660918743,3.322237646442075,3.529565229049533,3.688538864553752,3.4390459136386045,3.8018174435163625,3.5268281867735047,3.7282962520699887,3.5922686858006574,3.495822350520546,3.583043118437564,3.6420429280408366,3.270808320985677,3.5891441845118806,3.533597341987453,3.270808320985677,3.5871764051809176,3.4396900099663252,3.740992398109294,3.391502125579096,3.473591573697897,3.6116650984900747,3.742755893179452,3.493293825029549,3.5748784953364963,3.845364607154556
reference_203,2.4258684208855312,3.685975917224564,3.645480840192505,3.6765788929595353,3.6209137472936006,3.0816692861827613,3.848233781714702,3.5875722232381704,3.8789996650330063,3.7532278464256392,3.880736515728842,3.8221924482579235,3.6349337142072917,3.8669094970864872,3.890023301790647,3.51435545448488,3.798301630216599,3.504983189965425,3.51435545448488,3.8539411939362695,3.729559538936615,3.895516424759177,3.692989106562495,3.8234319129261105,3.8765767246466694,3.780000200847864,3.451636835650444,3.6471702172768117,3.922430027380528
reference_204,3.712790915773787,3.3161705133779047,3.330806773651348,3.0667605371451976,3.410571507133365,3.6485521262031795,3.6914094323918345,2.8771648616956473,3.556658396555662,3.345983447531982,3.7656705978410008,3.350600974675417,3.443566196180105,3.74276235969703,3.6890934298886164,3.3493907336246966,3.6607895379782915,3.5869689393012174,3.3493907336246966,3.5904797250074387,3.535287000732422,3.776818839704234,3.685781555961847,3.352027139565002,3.3373532535997463,3.6462138593424323,3.1127897038892507,3.1996786842012406,3.7140822751773146
reference_205,3.2463396178627066,3.820960465951499,3.677096295959762,3.7199631856179236,3.740345070846085,3.852634342486739,3.9884826419154176,3.663835382748246,3.991794634369564,3.8665614804077295,4.049680576921901,3.901401259363175,3.7184452463176254,3.9150467842281165,4.083803787130614,3.593786518401503,3.89180342811358,3.651829828633547,3.593786518401503,3.9316801171247917,3.7446685206890105,4.004935462366068,3.5504548206322193,3.920638689766947,4.036059371247579,3.59638938157196,3.7649759972405437,3.745846670482397,3.8890814737475607
reference_206,3.9358269226660743,3.804606248096894,3.704457285482196,3.543899288941026,3.5395391895035146,3.8670295532569887,4.019340546314241,3.5666580585082768,3.944691467597962,3.894974157349928,4.08102330544237,3.9364155554003712,3.671777326264858,3.920235912103163,4.081100429288115,3.6649356738917827,3.906144563592434,3.932927377351714,3.6649356738917827,3.949980064590775,3.8825175052036043,4.110980431524464,3.964148267902851,4.021369585496738,4.072634163124318,3.9659135049142837,3.8788946008300784,3.603353304747939,4.12218525702171
reference_207,3.3783761207778964,3.462122614819496,3.618493747242485,3.661945328287522,3.412860212654066,3.4681814355953255,3.6970494457228362,3.48131672646367,3.738903208616465,3.3786462835615922,3.5088113347586076,3.5538161785111213,3.2333909667905067,3.289823089391868,3.2007862569008014,3.234032269086364,3.164989682287621,3.222879891954183,3.234032269086364,3.1865185520347032,3.2463558499044187,3.6337537159967725,3.4923294581691047,3.5338050173929543,3.435678703487211,3.7444043588068507,3.5989175932859543,3.6473893428523194,3.5931408036801655
reference_208,3.396559796929428,3.2841711690437547,3.149047605024314,3.0684200298070907,2.9544793963758074,3.3237398515119554,3.4809030338029867,2.9208710234237314,3.4379641781518933,3.284618527146718,3.5126021774956335,3.381339762828827,3.0396523173156975,3.3656489018284907,3.550842197119015,2.8827469266543386,3.390026096524596,3.355161810839096,2.8827469266543386,3.383160161593457,3.2788161807422638,3.538097253350067,3.3899830816302896,3.3849449261858027,3.502759872433415,3.3763757583063008,3.2904883581832647,2.679091357033253,3.3380416118135665
reference_209,2.8493944146262504,3.7116955871452166,3.480279891414327,3.434116141282439,3.5554564833001527,2.9436180578436253,3.792259777687073,3.4914658827602265,3.859874020734358,3.706941599979019,3.8491279741039657,3.750262657403946,3.4405237843694687,3.658618760105162,3.788228888224454,3.484622518977642,3.5754281162669064,3.7239159322744815,3.484622518977642,3.725398966591395,3.4513726017634867,3.874908909458852,2.9380298305586576,3.7778121941602847,3.7172646976243597,2.7639807126063825,2.9376106863937377,3.4619418965032103,3.28153781519741
reference_210,3.037732583422661,3.371746301016136,3.53602757986979,3.517953109476962,3.1582545122210273,3.3017268423492214,3.719572447566049,3.41990009130892,3.818477038254167,3.34886188558664,3.734725017463834,3.03798304658663,3.3951483873840687,3.104644680857297,3.441660533144807,2.8993501841458396,3.046149336531845,3.495346408434959,2.8993501841458396,3.2733970441898776,2.6998547500832895,3.7318765031526846,2.275855160733811,3.6483943541094916,3.7549627723740757,3.0041781932557057,3.1683625383243483,3.4705301005158447,3.196270858861472
reference_211,3.7153479510273106,3.691195193713067,3.5294034693383898,3.6489812640821873,3.5238337892412805,3.4188623890905476,3.769313455208187,3.4282373351093653,3.7244225627156498,3.677816171484915,3.5019064326666225,3.5610724539912573,3.298386537760067,3.597034362104726,3.72000334193218,3.421771815894114,3.446226073366834,3.2049882253906157,3.421771815894114,3.6389994937279893,3.362287227703564,3.654219229787273,3.5750802680746756,3.6659221647298565,3.5467129355211617,3.517504444326972,3.579163600599815,3.5785397463350135,3.7206500655479897
reference_212,4.008015493952649,3.9589750745858945,3.664008262846811,3.8300590244293216,3.7791721974238652,3.8443285577648636,3.957806902716637,3.6635591752518657,3.870146857934952,3.842494949712821,3.969525871532363,3.857192281504273,3.6794172178175213,4.06134801086903,3.9917584011054035,3.67431433131392,3.9549911510117055,3.397940839340341,3.67431433131392,3.493256449313199,3.872311695628977,3.9892951051155263,4.019604757609272,3.9546933285333905,3.87992444037768,4.053432395445919,3.886512590430629,3.7069928304558277,4.016329082997456
reference_213,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_214,3.550367030934236,3.267476224465926,3.341075800464617,3.3153533386210357,2.9599605866658325,3.4804852375088764,3.608730056000568,3.0810951835608953,3.607483758913744,3.498491064536076,3.6619585578658613,3.6119839207924467,3.161523972527013,3.6394471213880464,3.6839277996390947,3.2475397892837146,3.4414256702802533,3.188259957192679,3.2475397892837146,3.099582788902031,3.5339270256533406,3.666660458564069,3.604696535616591,3.364731106126599,3.5742118306657624,3.540268567961436,3.4526905284147764,3.264501042316462,3.6876224847480192
reference_215,3.358841330671086,3.6345759361994845,3.6048842180640173,3.6377104210601834,3.484453216442422,3.6370636384864294,3.690776585688746,3.528234210493862,3.84447948342203,3.39835812180056,3.7895847478507747,3.2318085832069947,3.5059591012434588,3.221657311447407,3.502486084989499,2.9737383300880227,3.2241657589720893,3.7864292293249235,2.9737383300880227,3.3515458720582263,2.986762708799254,3.829036190802332,2.6150934770283447,3.1545176233753587,3.775669252613289,3.326674185478381,3.1368531579029506,3.5246231828604655,3.385950175290899
reference_216,5.146630521564191,5.022385219988149,5.006125133764981,4.877036352873088,4.858718717000073,5.100490564035296,5.0308680543082245,4.992859919595003,5.101305636502647,5.0488367840095565,5.137542872667144,5.0406276659172775,4.999458117295504,5.092585945182095,5.212559532863775,4.841170090723157,5.115567480167389,5.130512480862661,4.841170090723157,5.102475100038089,4.977925947685718,5.131397304798661,4.828484893429875,4.585420407415227,5.123548184822485,5.155227253918648,5.011768996919692,4.906086673636437,5.191190163929035
reference_217,3.1913209457442795,3.6647769003869537,3.6563201827426397,3.734229647595392,3.6108799603974933,3.870778385472502,3.844668309373009,3.5782026994618965,3.977292967450062,3.4249764056957006,3.9500560159519496,3.5296527214693927,3.6195230349927656,3.495064604825501,3.6377576446055575,3.205578366916743,3.4298205249488514,3.6349978438912975,3.205578366916743,3.4406630653596766,3.3763771435971903,3.9476385026706877,3.3662705437289513,3.550777126966112,3.8831552944934518,3.7602277031276334,3.7187584761650534,3.6686445932977754,3.9056498995641644
