ref,citation_0,citation_1,citation_2,citation_3,citation_4,citation_5,citation_6,citation_7,citation_8,citation_9,citation_10,citation_11,citation_12,citation_13,citation_14,citation_15,citation_16,citation_17,citation_18,citation_19,citation_20,citation_21,citation_22,citation_23,citation_24,citation_25,citation_26,citation_27,citation_28,citation_29,citation_30,citation_31,citation_32,citation_33,citation_34,citation_35,citation_36
reference_253,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_254,3.533409687308333,3.5987350794692863,3.5048434914518154,3.488581464387174,3.515239219214916,3.792534979295492,3.4191147590900663,3.5618603994208575,3.6934670617928256,3.5365001296852103,3.6760848006716476,3.5850160222889196,3.673977940758411,3.6914445419830084,3.566243545701942,3.771178917619586,3.164696293912866,3.7046065703935622,3.6744663635998966,3.308511812134497,3.6932057047431304,3.602641277323277,3.7505941647595167,3.541267384109616,2.8188624144391534,3.1559358084615012,3.171329517071003,3.6530967212301495,3.658371461114764,3.47757841121482,3.8205995234457255,3.400094720128596,3.519654904156747,3.754544001688171,3.539293744625408,3.627781901797833,3.63328483140579
reference_255,3.836049927751893,3.5873977799121675,3.793370234602965,3.6934988189039193,3.7337180602167424,4.154762166623048,3.7395809743575104,3.3678243986942946,3.429109596058169,3.7285636780292535,3.7663108878572276,3.568174917144356,3.8333177345168723,3.85694735049117,3.770586678910909,3.5815894383829203,3.9192809733161607,3.851074921276217,3.9727987162239464,3.79436724325995,3.679523881447309,3.9832688563448886,3.8445841521506257,3.979525925179386,4.039908261904612,3.530247171481799,3.4095560462863053,3.787803441168867,3.7467941006947374,3.686958036390452,3.524893886177992,3.6895827776555032,3.8147664366574845,3.8849290528161804,3.7299894207573883,3.746151582730975,3.831307209973728
reference_256,3.4177341194478514,3.3984974678878723,3.4039562154239773,3.2628691078535184,3.4412708698582404,3.8089842608444706,3.2742646378886713,3.429153397320641,3.576332740363254,3.4487161005127223,3.5582136456553757,3.5959261462567,3.575926569523853,3.5365765529709816,3.4057848791960836,3.7525967885075735,3.53411910394506,3.592443723946599,3.716779905033461,3.389139448374629,3.54055406854829,3.631463136550068,3.620644615451144,3.68037199334027,3.6479147063456385,3.3198512049097415,3.0451149194889653,3.4870057459945514,3.5214108068290004,3.314640868848212,3.689981506078993,3.5968709387498414,3.414775577418591,3.6655586632704913,3.377350961600124,3.4794989467681656,3.509475194317836
reference_257,3.8016496856228725,3.6017012204125725,3.8067128702983455,3.7124234068115496,3.7688549989324165,3.9957352154516697,3.7305153589614606,3.6474500366179607,3.896275131078217,3.8035656854195317,3.1390651117862567,3.8329610720530702,3.808460024003949,3.849384599153119,3.7716209054365,4.026395906873646,4.024419912808424,3.9293281007584904,3.2765238852727836,3.7186294328431044,3.699066261199991,3.489341709599182,3.812053088861283,3.8361979670480193,3.8869535815924308,3.616485949009855,3.4060523668665064,3.790201530488039,3.6509473916945905,3.7251618375497344,4.008533207400707,3.8889492140704056,3.8396123412613905,3.842104670475026,3.728620807754866,3.6824358461159377,3.843806854994352
reference_258,3.3143441026715283,3.157454640426609,3.4147450158745203,3.207258673194016,3.16405913439836,3.7160573697592216,3.289844377651941,3.245796539581506,3.504487656852948,3.400720561969932,3.3467375294415906,3.261029703123039,3.3518209010262296,3.3362037012572086,3.2706240375686564,3.5939152993136605,3.5915766239586713,3.544036353991794,3.573219360255298,3.299129378573938,3.2706121335772784,3.6331853978765,3.308537416592723,3.354153282093838,3.7525979517506896,3.117237710870832,2.9410115130164742,3.251238695452169,3.232880474530482,3.2271619140014156,3.4120738389655605,3.5615022708595827,3.4258532477857506,3.307254210793099,3.280137335123676,3.1822681171640954,3.4973196995180724
reference_259,3.439161239896645,3.3795182055670496,3.4602705395009643,3.308157883860285,3.3392826898934844,3.8111807719643114,3.294618955624366,3.4310725595996616,3.5725151935404864,3.3865651364149683,3.1983089773796882,3.5463040056148176,3.5493892800888363,3.505738519907355,3.3045556671197662,3.7224520237950687,3.6602037591700456,3.595820688401699,3.6617143969264268,3.429670440412583,3.500403300050258,3.637266232243217,3.444476230940223,3.6358684349747654,3.683815217459178,3.2291125534561953,2.7622592373062016,3.4063437822568416,3.4841913826526687,3.3607928834210656,3.5658784945506454,3.5014602196924387,3.482539762796799,3.5422676212064266,3.3795077806263523,3.4160078977361232,3.5377245815670735
reference_260,3.3573677738749685,3.1788526837722513,3.3679506658777916,3.2799136509873614,3.1444875078613754,3.701164485623717,3.303095068139196,3.23896080565722,3.505668577538705,3.421120415069052,3.3657056142411146,3.3521872013285487,3.4594409283310794,3.3920023262649774,3.270336226744072,3.6376989776896482,3.567538397278596,3.609172641178894,3.5028415913978574,3.2929553531057123,3.2837571912772088,3.5689700260329364,3.4348197370634077,3.47011988927722,3.5077921399427416,3.0233187774882566,2.92916137120625,3.3251305430374143,3.30676559775085,3.2696340969683586,3.509273935842514,3.443639597323656,3.3997864856709077,3.459277861286259,3.3006982895761703,3.2614810583915066,3.3474646621730293
reference_261,3.736614215310669,3.6893382371442622,3.780937647488587,3.6269790312054693,3.7311821435026586,4.034246623128845,3.632562662268658,3.738142469065777,3.839030676360155,3.751660783215694,3.4483361033483337,3.7842926291511705,3.494160072811606,3.769226398738445,3.650404436643716,3.8826942383880803,3.9733297914178527,3.923040554170527,3.9448814117477533,3.732305427529333,3.7920742347779863,3.971520112265128,3.830017886687752,3.788426461279949,4.000329687055958,3.566987389517203,3.3434803452359496,3.6988187582515706,3.748871907008863,3.675401367241091,3.939309573521187,3.9036851692798904,3.873356434899852,3.7779826285182794,3.7162976204300806,3.7321580104439427,3.924097040793086
reference_262,3.4647501947109767,3.2046942884933665,3.4715417419221692,3.293759486249773,3.3958931609813687,3.8266759479788783,3.3963597771755225,3.3568942203819754,3.4944629796360855,3.544537532185887,3.4764848852191275,3.4327153652660787,3.5068630989865364,3.407080724332452,3.4518830321395546,3.732248173793745,3.7712188883579087,3.6878809561676027,3.708006351599693,3.458788226783365,3.4719083799245825,3.7781293277189074,3.4217218804533003,3.6173095054947857,3.7399719048768993,3.2089459095069204,2.9582875793878953,3.382830318839192,3.421755514202664,3.3908065392805713,3.593431583581162,3.6570389849742355,3.5341223065010268,3.378434407296467,3.3574264608377815,3.193164865306381,3.614476290913765
reference_263,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_264,3.5278151540232936,3.4819494553752226,3.565804672556717,3.5149894838574385,3.537097736218471,3.8897350710909286,3.511938494129335,3.477825739323314,3.5949471339730286,3.5118820762715295,3.55409689251868,3.5771645788006774,3.3290690140971435,3.6823909398856394,3.444494408325069,3.631664352151922,3.2361931566948106,3.726050170312799,3.7459796143031765,3.303341711732789,3.6019588382800327,3.703262828092701,3.6064654217224166,3.627057071394983,3.5380914011133906,3.168667124932538,3.0732068282322933,3.554795613775403,3.5700859869758883,3.442368366008232,3.7794947404121326,3.229395002167824,3.551348663882243,3.5898042031486606,3.4737332595490344,3.587289415459666,3.681434594200539
reference_265,3.6373935409162788,3.7017384194671163,3.6993826460706574,3.648164814595791,3.633015754091263,4.031981366563488,3.5903602815949913,3.4858724506434204,3.7308846499653296,3.692389784099408,3.7279852422968833,3.746883875466131,3.7052176410091557,3.758490369118095,3.5995078533744325,3.5180638980792045,3.5963174639554945,3.8973334863640794,3.781234978614092,3.4684090668383027,3.783420464397456,3.7618572830622514,3.667739824107123,3.7204512650599484,3.2856772960424427,3.305782790468118,3.398746984122101,3.7142327933571346,3.6830362956653704,3.5862630404699862,3.9597960138559825,3.5288234345248943,3.6826103998430857,3.916983216288472,3.485613253140706,3.7040674441603585,3.748971435975027
reference_266,2.987519449381742,3.204618602443143,3.0432338349788974,3.3094600778663605,3.3619665713378137,3.055280885059108,3.2684862739090224,3.143834889190179,3.346078910417001,3.4359249534188265,3.430730288968498,3.131689936180028,3.433424021575063,3.439926890058189,2.879274458691956,3.240005529299952,3.5688914143375543,3.506101545811539,3.5284900485723267,3.3498983614428974,3.366769644062589,3.588347659210116,3.409826015677784,2.827777123782443,3.6181849536578934,3.1209799355635672,2.6929552806588486,3.256532755324119,3.3061870639218696,2.9257098822988565,3.575243688314419,3.1521402813526076,3.2149664085661205,3.500106310244483,3.3559572581405255,3.3731986154610722,3.5278312943381525
reference_267,3.5001703216299314,3.4152997764765503,3.5060777473303584,3.371713114128154,3.445590150232438,3.8443384985810916,3.3171757752660778,3.3605241564143773,3.4502512402658487,3.1386674508861985,3.4972000438427515,3.529275598529006,3.1895227488965316,3.5405470133245225,3.4843186776358976,3.7509934339141577,3.7485000705160303,3.255909338935252,3.667102619217092,3.424687831297922,3.5165885990540757,3.659517121891574,3.5201221826919094,3.6052539813390467,3.694503858861795,3.2368853840593967,3.1102611142955543,3.4827182649997512,3.453115152425168,3.3592678657542607,3.6447893965728837,3.5860844790008906,3.327925000614386,3.62055532036993,3.4061287694207016,3.473833151005568,3.5875993652973697
reference_268,3.1377955428856636,3.542932876522139,3.2169809608940687,3.470467307724319,3.5763179914951215,3.3587719773932045,3.4991440962077798,3.3336387242879626,3.533091474769473,3.580933557405854,3.6079277736642146,3.4126585716045,3.7466883506195625,3.7726248973887953,3.0930151303521045,2.805230722523807,3.1841139192834462,3.770074140177679,3.6496752305080284,3.319679003078712,2.937272114944542,3.647093266511364,3.052160833384606,3.024957620021631,3.1935492941192054,3.10423380320498,3.238352077257588,3.5670732204297355,3.633530966103752,3.1558512503392313,3.783064897678045,3.245164250003818,3.399382357590285,3.7169716702594893,3.554055889111399,3.67760741628979,3.551006305502397
reference_269,3.2617005422817495,3.496110458430257,3.7516770896736893,3.5009380946717137,3.647855218632368,4.005045012840713,3.262735246151815,3.6677876183216997,3.6268789249192244,3.719355246304945,3.708556543134191,3.7395360593906273,3.673023555956346,3.7092140590461704,3.656079251853667,3.526584946235451,3.926078693737586,3.7985165254246835,3.8174879883905475,3.515468104733218,3.677831087002547,3.870386565116863,3.7313723842761144,3.774461376828529,3.971706120880552,2.8780711521837996,3.0680100431072534,3.6844803735800036,3.604693557531954,3.444193634099701,3.829131954058867,3.7411493773268325,3.7110928284926468,3.7762340574992117,3.625960399384926,3.6686392785490187,3.7623302010490964
reference_270,2.931389998757988,3.438611554702024,2.9894029446081447,3.243772145469481,2.4919524411027436,3.867720084437562,3.4695610269455908,3.4577829823193555,3.24728937541036,2.9307346023781036,3.565255598767499,3.5868106439177816,3.185962407396979,3.5034312899196154,2.9919436190814204,2.91676974497199,3.4075927184194117,3.681915806961823,3.7488359532656674,3.184005672892382,3.518547083747133,3.1596307600495073,3.541513970963061,3.705267154703141,2.992627734982968,2.8901018842779655,3.17922156634793,2.8938313708160526,3.496855703848474,3.418698320912213,3.7141039038037067,3.395928262742472,3.586771743934219,3.4741469019033433,3.112827535122709,3.4985196076777045,2.931912517956294
reference_271,3.478930417489599,3.4337981944338174,3.4977249746314927,3.3615270112808115,3.333168761168957,3.724234108150542,3.1009608497136125,3.449907122129107,3.637251812973683,3.4914280317576285,3.4839928442266754,3.5098307214086053,3.5145719298430667,3.5947829377223255,3.3936883912995213,3.719083433256245,3.711220503265108,3.6063412323922637,3.626145170941305,3.403856301800165,3.4567004225355027,3.7221624124868034,3.516227984234393,3.567664063580012,3.7083805042744875,3.2149162135974994,3.192528275496089,3.376691804160595,3.4096462032766293,3.32578787378791,3.631252968065023,3.6183350486817956,3.5862612808528422,3.516800418403387,3.4810260537716893,3.382800722731843,3.559384715872801
reference_272,3.2607193938778036,3.159080504756057,3.4920161390583937,3.251460150936367,3.3774903847056628,3.884778519935608,3.4378184680213932,3.3840088350276947,3.4260921328680247,3.53943068782541,3.4529169040867598,3.4775181592582833,3.529261359712323,3.424591714324951,3.4778880918984485,3.363111684569121,3.8500638317069447,3.604969159440613,3.6379500343391897,3.475347489194493,3.4014041403105963,3.762141321871966,3.444711807745397,3.5798447151215083,3.7711971643506286,2.4899494872346524,3.133681837411541,3.4167481225946545,3.4198142841144468,3.3182628386858926,3.6909289434573056,3.6445638424301148,3.4865648430593135,3.550131570202064,3.4307010245497476,3.375521717913827,3.612220731079943
reference_273,3.4192039380726684,3.5458632324563584,3.189392931311004,3.5384164176621904,2.871818937693001,4.0103169816173185,3.6428016617503682,3.1633983233606577,3.379830357772414,2.93555687815581,3.6519052223666444,3.6599701031212426,3.3131100707373635,3.6971263703427417,3.1617667369763494,3.4923152148866814,3.5482642681053487,3.640782274630409,3.7619845151474656,3.426524599853246,3.6083085740291203,3.2360278980818515,3.69271422482889,3.7777705046011856,3.241479553496989,3.4655489567137043,3.3046938992038335,2.9769739578412455,3.67814500086699,3.6206268606084886,3.8366219989118346,3.5322600329998597,3.5663885301837763,3.7237913920840136,3.335023090544122,3.626854714778636,3.026353562755648
reference_274,3.4129429563509537,3.6451293497679877,3.6507675644701365,3.5841717279923344,3.6317437072788885,3.979265448493281,3.6245840673744443,3.4720673543246376,3.4052278359160066,3.729033557339185,3.7091870264325393,3.7015565568619984,3.756668724685304,3.7044601791921044,3.6369718505104407,3.5134295236195,3.619881275385423,3.88469837933369,3.763916905669429,3.4644838178922877,3.780563534228276,3.8892791209142676,3.7420021235815875,3.694719499897005,3.182372951276502,2.7716745158318408,3.352975984541157,3.7258420057493526,3.690085057448511,3.558417507407244,3.878454509784252,3.579544407674549,3.506431409407677,3.8712134322264595,3.621564986168407,3.772556123115157,3.7706466980034983
reference_275,3.2160658405859768,3.7745707025656254,3.51402189453233,3.7227161188916753,3.9234740304267404,3.188607370582223,3.7944258287147883,3.5902049083272454,3.5932536556476333,3.9575760924362684,3.873098577919795,3.6407159940130795,3.956684997900225,3.8357671816325185,3.4549575109732626,2.7481596837043765,4.070740264956938,4.0794978065407275,3.8759553961272237,3.8738373156000017,3.2956451636300605,4.0245038446281125,3.250962869003713,3.1791934662857058,4.021988642867279,3.144028124238074,3.6025350919833765,3.886730139361858,3.7533009443464893,3.4681442751368143,4.046411947700977,3.7127102689147,3.6661390449257363,3.9900256013195996,3.8398702362927186,3.8270942809337676,4.036954696653172
reference_276,3.3206657225441596,3.575581346895623,3.6171334525658376,3.7532356929079222,3.971889934138843,2.939660316102577,3.837804792588672,3.6646938897133046,3.401492354147633,4.005291565344736,3.9440765625698337,3.6861517034925155,3.9638521850445714,3.9911044729772978,3.5667495646112077,3.0384121363927075,3.6518170425112118,3.6657261251893023,4.074113885981218,3.4455924958806947,3.5739755749686193,4.113644529165992,3.5662288575774594,3.6167024860727572,4.083726689999582,3.3648704391663458,3.673946073802459,3.9461247652654237,3.8427445495257033,3.0320956884234973,4.0769585360393785,3.208484770316835,3.3994463184322714,4.080486737405054,3.8497755865339625,3.9013891567577184,3.6247301830150547
reference_277,2.68928326132215,3.3673231285046774,2.929974073306414,2.856560507221956,3.0564846149499183,3.2266545095137604,3.0134514382658955,3.036997173377395,3.283508081851807,3.327786370413519,3.3851046672426612,3.212169677215406,3.215514447149108,3.4525087110868458,3.007054516041046,3.251026966611671,3.5520505263430397,3.626717056221915,3.658946669557572,3.0797275774725232,3.4884380811522053,3.5191840559715306,3.4454698802088144,3.201782039754868,3.4669924068137177,3.044477321718157,2.971403626405028,3.0894430628703478,3.421200918668226,2.8300449720727565,3.585009802531243,3.1803977561283596,3.255256621040701,3.1836941139078148,3.307034743452019,3.413525975512898,3.4002108776168276
reference_278,3.434373047934148,3.473006314878709,3.475101019840367,3.402185718206722,3.4420789417853954,3.7784882934560775,3.4040138013795023,3.308176732940734,3.487384874008072,3.482872495626946,3.496555223467737,3.4786700557114543,3.642796556402058,3.588467067165971,3.429158670158718,3.744346314270795,3.3562191993452646,3.70198105842638,3.70701018650955,3.19116614948755,3.5849379390474843,3.5797955042012064,3.5678692165330053,3.588710816973925,2.880688930114353,3.045903064888409,2.7325194535505366,3.5116505426171423,3.549507859620004,3.2880072226231363,3.7331085524353385,3.3609261662175656,3.536050289342511,3.5437318221053484,3.001203553509418,3.4653576385476508,3.6116262804435255
reference_279,3.536535157095177,3.8473875428268562,3.533339475982019,3.7799047432949866,3.900168271158065,3.1796990834467387,3.717796547562197,3.463008674961264,3.7536548943635566,3.8329694814881368,3.5412349708275275,3.660286936164941,3.9374659656986255,3.794640036654453,3.4927440783978336,3.7617331975712234,3.545032200420659,3.4569155655590396,3.68125518380205,3.3444346769837154,3.9479251205356722,3.7299245936605954,3.9062496244762084,3.649333599643644,4.048096832225198,3.7030008934576406,3.5768400765780877,3.824053019599769,3.8690172794932387,2.8803527787344274,3.966954605616323,3.658221585626198,3.456809460401579,3.990975030201243,3.7727596660963227,3.8661134661564756,3.5944889240093962
reference_280,3.564606757604963,3.58693744505377,3.5896656501367517,3.4793857214694106,3.5814795679906606,3.874103411215305,3.4998606720414163,3.4540381264699103,3.5869643944591236,3.6284477023185944,3.685685162360404,3.70813041647352,3.6385455229043386,3.6636121060591935,3.644972157044721,3.8474481318436036,3.881476860266012,3.8563551231488704,3.894530909910512,3.5765344966604165,3.7195202792377366,3.831199816227354,3.764479229552627,3.805575686223149,3.8338089740249877,3.4781562672581123,2.8135942097305864,3.601624869036317,3.6615974041068284,3.5282914758684005,3.754439634789288,3.7243916519887748,3.6998760625797704,3.290022452600741,3.5462301151357196,3.6141598138054882,3.743081699796709
reference_281,3.678566439651413,3.519654842945304,3.6832736058462463,3.6832744366802395,3.6249209783730247,4.005331527722765,3.6924065672081516,3.634362547844292,3.7754803286324066,3.750364050855957,3.693610110612732,3.6981274320382767,3.761497209068865,3.587639900563992,3.596767979255341,3.952925556797361,3.938321906632041,3.8383772170944934,3.8303412526978056,3.4462788266244213,3.648310138267983,3.9092927725810025,3.683916936311974,3.8264877805822026,4.028147412387287,3.533792620805045,3.3375894069055523,3.704081335755451,3.2910591467045918,3.5760467870129014,3.7063530333655863,3.855600060941922,3.735445248249966,3.7349195090557052,3.6018292298513575,3.603118466040575,3.843925289188647
reference_282,3.9400394118433337,3.7018248449473696,3.9348548752214088,3.8273362813384577,3.8161682629375457,4.235337009475708,3.8468326581897028,3.8274373456112385,3.988959721315147,3.875796124441629,3.798055575768842,3.773052098939645,3.721028107279989,3.831827710731864,3.88916435199009,4.145454906642056,4.097775849612369,3.921371301708984,3.9071132103204724,3.8314056672025334,3.865448670628624,4.089547664123371,3.8557072049424645,3.969347454178381,4.127251952958297,3.7141457813840013,3.4000875367113275,3.9323745980920792,3.7146995997508023,3.7522119094536763,3.991470774892807,4.051318858547449,3.869238191446282,3.9601884038051605,3.810933715065611,3.7995278680024396,3.8314278418433036
reference_283,3.4156160853130313,3.0771624582695454,3.4874319685513875,3.3943188458772457,3.3158878397509453,3.78868516734392,3.4546698553162605,3.160937236451563,3.3421711773185883,3.3663729988808972,3.52875008124733,3.5643912657147703,3.530543833257979,3.333260594543953,3.492560983339311,3.70150083712246,3.7407864380014773,3.5638954057078465,3.6705731889986333,3.4488278754605655,3.5259649884297186,3.6476395007080433,3.2214348110201785,3.6357090548962163,3.7840417866950116,3.3775536615790474,3.0610475540710835,3.433450479733511,3.5383522148228916,3.412757585891258,3.7384631489251277,3.6055881744872313,3.4580288242468575,3.170939709713029,3.3875230926147863,3.4376234954904556,3.5755742854559918
reference_284,2.8793579505480364,3.1744059186479134,3.3978389278038366,3.429854320950543,3.307050470951519,4.022143735885935,3.423456865362449,3.5420023882907006,2.9306016219405344,3.386858132535333,3.6663509331719495,3.6047405089358198,3.2773553689754555,3.631255460834645,3.121077361124479,3.109665608774409,3.570497620393693,3.780276287381866,3.815354729887414,3.1486739794343817,3.68546652606669,3.613941349787,3.598150469212484,3.6554006270051107,3.6725478077614353,2.84678015564533,3.2896318797135535,3.3340537106245627,3.6238249419236452,3.4644292665393213,3.8294506753515725,3.2492640965639557,3.4597439965463006,3.770177793863805,3.2944647021878386,3.5618519398063944,3.4851716348299884
reference_285,3.5269509677097677,3.173290680312102,3.6402087587395053,3.1868495174753706,3.500701010665588,3.9536960194444895,3.470174782820799,3.510680591627245,3.707221376082461,3.7043026476233116,3.6548326606651336,3.706953464509729,3.640937140932544,3.6535075052042068,3.664615552012464,3.8852692329559986,3.8363292960441333,3.827695973638991,3.8171462662755844,3.4861686884452454,3.629478290535594,3.848710689570716,3.6248195781666577,3.7891375141601737,3.824372872802609,3.342438080279187,3.2406288365360663,3.678042589440726,3.160160962527141,3.4542501878827734,3.778337830361347,3.7648447369236884,3.522238048287017,3.77674040490742,3.611719379905116,3.5813295151887576,3.6500659410453067
reference_286,3.9924381039865224,3.780602206550858,4.0574634774164435,3.871632801939414,3.947430613885415,4.278470402420431,3.9028007665690536,3.949988627049679,4.084851460332818,4.00365729383157,3.965227072220569,3.863905712249707,3.959172446511309,3.869543810679473,3.971793702254567,4.186404635052461,4.252162730441201,4.101211850146021,4.10558299134959,3.9337310866463837,3.8742615884622214,4.235893398622397,3.868442618432187,4.073573894301901,4.346225798851536,3.7667717868718795,3.64474000481242,3.906842344081813,3.7396820794183774,3.848328147058552,4.099811329821483,4.140545296744689,3.9875317750349644,4.027661062299613,3.9403348430402256,3.8246833120621315,4.073026508542216
reference_287,3.420320797982056,3.0321554438909124,3.4567675072791486,3.3214646523898796,2.979699742602386,3.83195447128217,3.4624872138043865,3.190607511258394,3.3272053812866886,3.3972566009676233,3.423842820557966,3.358988568899253,3.4203039260895136,3.3908010730632427,3.349756643700776,3.6634453241287366,3.6865641216747034,3.5619329563695796,3.664485757065263,3.3037068591581273,3.4037462698415437,3.6683137274302893,3.3972601151165063,3.5924838905497496,3.7301162582827403,3.175854786700664,2.4596744121559104,3.2876660102898603,3.351815086087126,3.3049961864233475,3.6112386601484956,3.5689551389582315,3.4629347646375006,3.0247341656325397,3.2185328636680772,3.2712905821831204,3.48778113482737
reference_288,3.602242098726422,3.546478159507482,3.586958486088855,3.3918968476232,3.6078414868769144,3.9690382608342767,3.4029102058925553,3.3196331160691126,3.4451400979310542,3.5616642731792205,3.6355511913716043,3.6918679030480512,3.645145872514177,3.6698170497038083,3.4850839581822637,3.787760114025067,3.635779805978461,3.7223567935765645,3.8305714833174584,3.467014926620068,3.6916900625815026,3.777410079471209,3.702886634349397,3.8373439005118466,3.7607844303479037,3.3544828019176856,3.16515231668046,3.656465234963953,3.64716219778653,3.46794483648591,3.7723852104313225,3.5629704595451495,3.4472939934286644,3.8010668347611896,3.5850348434741197,3.6204903399959436,3.682000045272154
reference_289,3.560681179853368,3.3660646877381093,3.551076569880828,3.43803714180656,3.450266134442568,3.83660399064374,3.466025563403321,3.4940757822990416,3.646218028560698,3.5737833341247467,3.499941553915053,3.543635228181284,3.610356688242388,3.4459066188316343,3.552277179329278,3.776775421995449,3.8531081030080743,3.7110927694474696,3.6389921811771395,3.5449497383656254,3.423453789452735,3.7540705535427956,3.5367415960519315,3.543285568964338,3.832485554876828,3.337655655349141,3.1818597450848563,3.5064728901457785,3.476124398629664,3.3705594391300138,3.6901637161267997,3.710546446435243,3.606600970836998,3.5437469320335384,3.4680843521378697,3.4202338667088883,3.6985166672626706
reference_290,3.716488824592645,3.6542982081721553,3.7706097107337473,3.66740726398078,3.703659384102201,3.9260212235087155,3.596574281260491,3.693495505967617,3.8326454785109094,3.653249472629951,3.7301934618934154,3.773127088139399,3.827412654213716,3.8339500747519972,3.3439802019858837,3.5535737494148263,3.695926133109638,3.671443519940376,3.728335846330452,3.698734728855933,3.7001503262379063,3.872538066407476,3.782659549538493,3.6061604233965876,3.9547477702036855,3.586139883731034,3.3881484497918173,3.642174207859111,3.67825999773797,3.622279270448637,3.974709788682246,3.7892374291531445,3.7563679582497653,3.6605452975502017,3.7422122361946673,3.723794980919113,3.8661084975791824
reference_291,3.909173388858579,3.907132968169892,3.905746494205784,3.782577444485986,3.909975004360112,4.1816034382568334,3.79285871591767,3.7737199715116345,3.959166358663361,3.9081607039043122,3.651221870906759,3.898397315430509,4.012362818774307,3.974464633973788,3.8450380321195605,3.569570908762846,4.165395279080464,4.105514760119277,4.022042450311209,3.91563215248543,3.9713649273824956,3.966622876472205,3.9429527017014903,3.9481066429449183,4.109205459112418,3.813080508051898,3.518495907794234,3.8861329521649766,3.911318819763822,3.860394589346683,4.091343923986313,4.05535727070217,3.957005116889207,3.9817912700087,3.890103264032018,3.964952960287882,4.057064547810956
reference_292,3.5809886316373793,3.40750097779546,3.6321902675427706,3.431950067895737,3.5657777223809273,3.9170750647474395,3.542671721787495,3.46640905722048,3.667379289695479,3.578332012127025,3.5361948426573497,3.444715583767674,3.5758327104251566,3.6244539612465374,2.9879497314335755,3.8735454959877567,3.6212341078648156,3.7228640591272977,3.776482351372097,3.540488895477463,3.5543656476226255,3.8125797812228903,3.577356471079855,3.764592257742265,3.917985091583177,3.4269224094643023,3.0761219668296755,3.412532503421168,3.438394118369062,3.4757544804411284,3.7577532003307375,3.6865807168065245,3.5183414720919934,3.6519284287900917,3.3723826510425443,3.4961630176389575,3.430862919405865
reference_293,3.4402232393926013,3.469745635044736,3.5003574626930987,3.397058816265524,3.4772834735663154,3.8745317885766277,3.341065399959611,3.541608168133271,3.671952158177908,3.387637187089003,3.610651333287041,3.5897239569184864,3.6457915271801653,3.556155243065351,3.4242143540969887,3.5971448399931143,3.6703031110548894,3.599221448609052,3.6877490004539655,3.4874235054295637,3.519649573866934,3.6998976064269216,3.5801063428251116,3.4738376835352347,3.83514992899353,3.4126325011276886,3.1011848981157355,3.506872170510163,3.5406463070471563,3.359101716238469,3.7470560465650364,3.661202645460511,3.4924873100659735,3.6274430469255736,3.514509347290552,3.5076568099152725,3.672622463594635
reference_294,3.8233879490444647,3.7888493581914537,3.8071108027184053,3.570976223132928,3.7397430447612274,4.1378304607978285,3.598442690116398,3.8252796285281434,3.9879121482239706,3.7631818716101963,3.922966098546309,3.9905515305962243,3.8829747578469065,3.857589915733248,3.9103675550425354,4.079712878351031,3.873603406115868,3.8466072241061275,4.0462966840120105,3.751350118766103,3.929945679352252,3.9553123583210676,3.9347247855565617,4.0388455762525535,3.866227346135183,3.654188994017909,3.371562325365409,3.8403715388476134,3.8268522079898015,3.699159748523158,4.033277746219228,3.929704499167619,3.836417681458956,3.9894502605434,3.8330617384846914,3.8469380689046235,3.8690852991350226
reference_295,3.3169022314302343,3.184688416287114,3.6474423000216216,3.3585404230183227,3.517334373140931,3.8464842508804327,3.5040124110507973,3.552372850573063,3.4817580443847307,3.639788293173744,3.5752117882181134,3.576221173451139,3.675852936923427,3.562896845071078,3.5624907578653566,3.3875022590906623,3.839831412105476,3.718647367218018,3.6423236077795034,3.5677471503699207,3.51550409624445,3.817236059013413,3.5517710589214566,3.6109707275762557,3.856548864090443,2.841767073172666,3.1306277891614043,3.535495997495413,3.442307350451323,3.38127743055845,3.699818380565584,3.7458447000874044,3.5352682205609356,3.665215236031342,3.5307878463204467,3.5149207413668644,3.778873466229962
reference_296,3.5002985210404756,3.2525786559570533,3.509456200866719,3.3757034691087204,3.430662888061285,3.820587274172485,3.411022404687107,3.064235790690899,3.4002377735519134,3.4217914762601884,3.453767903237647,3.324404879480853,3.455673894549048,3.3988173319609163,3.497769831951815,3.7983936755785352,3.817534489851187,3.5837630102735045,3.6106204137463216,3.478765713493772,3.417515474140541,3.6483276466412597,3.4007512238126996,3.5748592776398063,3.870675169118202,3.192619461018373,3.076735887958339,3.048786359945774,3.3223318052798305,3.15530389801679,3.628018018619299,3.650121162085265,3.3558904763861754,3.575361655226886,3.3678594402629796,3.271929084446521,3.6466759357217198
